"filename", "language", "C++", "Makefile", "Markdown", "HTML", "CSS", "JSON", "ShaderLab", "XML", "JavaScript", "comment", "blank", "total"
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\vector_query.hpp", "C++", 27, 0, 0, 0, 0, 0, 0, 0, 0, 27, 13, 67
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\vector_query.inl", "C++", 128, 0, 0, 0, 0, 0, 0, 0, 0, 1, 26, 155
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\wrap.hpp", "C++", 16, 0, 0, 0, 0, 0, 0, 0, 0, 15, 7, 38
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\gtx\wrap.inl", "C++", 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 7
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\integer.hpp", "C++", 55, 0, 0, 0, 0, 0, 0, 0, 0, 139, 19, 213
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\mat2x2.hpp", "C++", 5, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 10
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\mat2x3.hpp", "C++", 5, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 10
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\mat2x4.hpp", "C++", 5, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 10
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\mat3x2.hpp", "C++", 5, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 10
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\mat3x3.hpp", "C++", 5, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 9
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\mat3x4.hpp", "C++", 5, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 9
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\mat4x2.hpp", "C++", 5, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 10
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\mat4x3.hpp", "C++", 5, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 9
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\mat4x4.hpp", "C++", 5, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 10
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\matrix.hpp", "C++", 78, 0, 0, 0, 0, 0, 0, 0, 0, 63, 21, 162
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\packing.hpp", "C++", 20, 0, 0, 0, 0, 0, 0, 0, 0, 136, 18, 174
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\simd\common.h", "C++", 197, 0, 0, 0, 0, 0, 0, 0, 0, 11, 33, 241
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\simd\exponential.h", "C++", 12, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 21
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\simd\geometric.h", "C++", 105, 0, 0, 0, 0, 0, 0, 0, 0, 2, 18, 125
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\simd\integer.h", "C++", 63, 0, 0, 0, 0, 0, 0, 0, 0, 29, 24, 116
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\simd\matrix.h", "C++", 546, 0, 0, 0, 0, 0, 0, 0, 0, 310, 173, 1029
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\simd\neon.h", "C++", 144, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 156
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\simd\packing.h", "C++", 3, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 9
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\simd\platform.h", "C++", 343, 0, 0, 0, 0, 0, 0, 0, 0, 21, 35, 399
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\simd\trigonometric.h", "C++", 3, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 10
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\simd\vector_relational.h", "C++", 3, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 9
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\trigonometric.hpp", "C++", 37, 0, 0, 0, 0, 0, 0, 0, 0, 153, 21, 211
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\vec2.hpp", "C++", 11, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 15
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\vec3.hpp", "C++", 11, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 15
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\vec4.hpp", "C++", 11, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 16
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\glm\vector_relational.hpp", "C++", 25, 0, 0, 0, 0, 0, 0, 0, 0, 82, 15, 122
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\imgui\examples\opengl3.cpp", "C++", 98, 0, 0, 0, 0, 0, 0, 0, 0, 48, 27, 173
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\imgui\examples\vulkan.cpp", "C++", 411, 0, 0, 0, 0, 0, 0, 0, 0, 77, 71, 559
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\imgui\imconfig.h", "C++", 1, 0, 0, 0, 0, 0, 0, 0, 0, 102, 21, 124
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\imgui\imgui.cpp", "C++", 8873, 0, 0, 0, 0, 0, 0, 0, 0, 2114, 1269, 12256
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\imgui\imgui.h", "C++", 1894, 0, 0, 0, 0, 0, 0, 0, 0, 746, 272, 2912
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\imgui\imgui_demo.cpp", "C++", 6131, 0, 0, 0, 0, 0, 0, 0, 0, 847, 698, 7676
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\imgui\imgui_draw.cpp", "C++", 3256, 0, 0, 0, 0, 0, 0, 0, 0, 487, 435, 4178
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\imgui\imgui_impl_glfw.cpp", "C++", 328, 0, 0, 0, 0, 0, 0, 0, 0, 70, 57, 455
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\imgui\imgui_impl_glfw.h", "C++", 16, 0, 0, 0, 0, 0, 0, 0, 0, 18, 8, 42
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\imgui\imgui_impl_opengl3.cpp", "C++", 556, 0, 0, 0, 0, 0, 0, 0, 0, 142, 81, 779
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\imgui\imgui_impl_opengl3.h", "C++", 22, 0, 0, 0, 0, 0, 0, 0, 0, 23, 11, 56
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\imgui\imgui_impl_opengl3_loader.h", "C++", 630, 0, 0, 0, 0, 0, 0, 0, 0, 80, 43, 753
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\imgui\imgui_impl_vulkan.cpp", "C++", 1155, 0, 0, 0, 0, 0, 0, 0, 0, 176, 133, 1464
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\imgui\imgui_impl_vulkan.h", "C++", 75, 0, 0, 0, 0, 0, 0, 0, 0, 56, 19, 150
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\imgui\imgui_internal.h", "C++", 2161, 0, 0, 0, 0, 0, 0, 0, 0, 358, 292, 2811
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\imgui\imgui_tables.cpp", "C++", 2719, 0, 0, 0, 0, 0, 0, 0, 0, 885, 448, 4052
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\imgui\imgui_widgets.cpp", "C++", 6218, 0, 0, 0, 0, 0, 0, 0, 0, 1025, 976, 8219
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\imgui\imstb_rectpack.h", "C++", 340, 0, 0, 0, 0, 0, 0, 0, 0, 224, 76, 640
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\imgui\imstb_textedit.h", "C++", 818, 0, 0, 0, 0, 0, 0, 0, 0, 465, 167, 1450
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\imgui\imstb_truetype.h", "C++", 3369, 0, 0, 0, 0, 0, 0, 0, 0, 971, 564, 4904
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\stb_image\stb_image.cpp", "C++", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Drive\Dev\CPP\opengl\OpenGL\src\vendor\stb_image\stb_image.h", "C++", 5882, 0, 0, 0, 0, 0, 0, 0, 0, 1268, 857, 8007
"c:\Drive\Dev\CPP\opengl\README.md", "Markdown", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Drive\Dev\CPP\opengl\test.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"Total", "-", 107985, 25, 64, 26826, 1877, 2, 22, 1004, 1888, 30977, 25711, 196381
